"Carrier","Departure Delay","Arrival Delay"
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-5.00
"DL",-3.00,-50.00
"DL",-3.00,-50.00
"DL",-3.00,-50.00
"DL",-3.00,-50.00
"DL",-3.00,-52.00
"DL",-3.00,-52.00
"DL",-3.00,-53.00
"DL",-3.00,-53.00
"DL",-3.00,-54.00
"DL",-3.00,-54.00
"DL",-3.00,-54.00
"DL",-3.00,-54.00
"DL",-3.00,-56.00
"DL",-3.00,-56.00
"DL",-3.00,-57.00
"DL",-3.00,-58.00
"DL",-3.00,-58.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-6.00
"DL",-3.00,-61.00
"DL",-3.00,-66.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-7.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-8.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
"DL",-3.00,-9.00
